Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"968194199",s,distance,"2995.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968194200",s,distance,"2996.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968194201",s,distance,"2997.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968194202",s,distance,"2998.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968194203",s,distance,"2999.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968194204",s,distance,"3000.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"195",rpm,power,"250",watts,altitude,"68.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968194205",s,distance,"3001.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"196",rpm,power,"250",watts,altitude,"69.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968194206",s,distance,"3002.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"197",rpm,power,"250",watts,altitude,"70.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968194207",s,distance,"3003.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"198",rpm,power,"250",watts,altitude,"71.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968194208",s,distance,"3004.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"199",rpm,power,"250",watts,altitude,"72.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968194209",s,distance,"3005.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"200",rpm,power,"250",watts,altitude,"73.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968194210",s,distance,"3006.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"201",rpm,power,"250",watts,altitude,"74.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968194211",s,distance,"3007.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"202",rpm,power,"250",watts,altitude,"75.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968194212",s,distance,"3008.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"203",rpm,power,"250",watts,altitude,"76.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968194213",s,distance,"3009.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"204",rpm,power,"250",watts,altitude,"77.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968194214",s,distance,"3010.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"205",rpm,power,"250",watts,altitude,"78.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968194215",s,distance,"3011.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"206",rpm,power,"250",watts,altitude,"79.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968194216",s,distance,"3012.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"207",rpm,power,"250",watts,altitude,"80.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968194217",s,distance,"3013.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"208",rpm,power,"250",watts,altitude,"81.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968194218",s,distance,"3014.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"209",rpm,power,"250",watts,altitude,"82.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968194219",s,distance,"3015.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"210",rpm,power,"250",watts,altitude,"83.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968194220",s,distance,"3016.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"211",rpm,power,"250",watts,altitude,"84.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968194221",s,distance,"3017.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"212",rpm,power,"250",watts,altitude,"85.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968194222",s,distance,"3018.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"213",rpm,power,"250",watts,altitude,"86.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968194223",s,distance,"3019.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"214",rpm,power,"250",watts,altitude,"87.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"87.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968194224",s,distance,"3020.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"215",rpm,power,"250",watts,altitude,"88.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"88.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968194225",s,distance,"3021.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"216",rpm,power,"250",watts,altitude,"89.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"89.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968194226",s,distance,"3022.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"217",rpm,power,"250",watts,altitude,"90.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"90.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968194227",s,distance,"3023.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"218",rpm,power,"250",watts,altitude,"91.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"91.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968194228",s,distance,"3024.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"219",rpm,power,"250",watts,altitude,"92.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"92.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968194229",s,distance,"3025.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"220",rpm,power,"250",watts,altitude,"93.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"93.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"968194230",s,distance,"3026.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"221",rpm,power,"250",watts,altitude,"94.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"94.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968194231",s,distance,"3027.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"222",rpm,power,"250",watts,altitude,"95.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"95.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968194232",s,distance,"3028.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"223",rpm,power,"250",watts,altitude,"96.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"96.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968194233",s,distance,"3029.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"224",rpm,power,"250",watts,altitude,"97.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"97.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968194234",s,distance,"3030.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"225",rpm,power,"250",watts,altitude,"98.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"98.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968194235",s,distance,"3031.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"226",rpm,power,"250",watts,altitude,"99.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"99.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968194236",s,distance,"3032.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"227",rpm,power,"250",watts,altitude,"100.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"100.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968194237",s,distance,"3033.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"228",rpm,power,"250",watts,altitude,"101.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"101.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968194238",s,distance,"3034.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"229",rpm,power,"250",watts,altitude,"102.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"102.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968194239",s,distance,"3035.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"230",rpm,power,"250",watts,altitude,"103.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"103.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968194240",s,distance,"3036.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"231",rpm,power,"250",watts,altitude,"104.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"104.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968194241",s,distance,"3037.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"232",rpm,power,"250",watts,altitude,"105.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"105.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968194242",s,distance,"3038.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"233",rpm,power,"250",watts,altitude,"106.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"106.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968194243",s,distance,"3039.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"234",rpm,power,"250",watts,altitude,"107.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"107.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968194244",s,distance,"3040.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"235",rpm,power,"250",watts,altitude,"108.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"108.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968194245",s,distance,"3041.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"236",rpm,power,"250",watts,altitude,"109.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968194246",s,distance,"3042.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"237",rpm,power,"250",watts,altitude,"110.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968194247",s,distance,"3043.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"238",rpm,power,"250",watts,altitude,"111.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968194248",s,distance,"3044.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"239",rpm,power,"250",watts,altitude,"112.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"112.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968194249",s,distance,"3045.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"240",rpm,power,"250",watts,altitude,"113.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"113.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968194250",s,distance,"3046.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"241",rpm,power,"250",watts,altitude,"114.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"114.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968194251",s,distance,"3047.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"242",rpm,power,"250",watts,altitude,"115.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"115.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968194252",s,distance,"3048.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"243",rpm,power,"250",watts,altitude,"116.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"116.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968194253",s,distance,"3049.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"244",rpm,power,"250",watts,altitude,"117.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"117.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968194254",s,distance,"3050.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"245",rpm,power,"250",watts,altitude,"118.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"118.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"968194255",s,distance,"3051.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"246",rpm,power,"250",watts,altitude,"119.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"119.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968194256",s,distance,"3052.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"247",rpm,power,"250",watts,altitude,"120.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"120.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968194257",s,distance,"3053.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"248",rpm,power,"250",watts,altitude,"121.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"121.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968194258",s,distance,"3054.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"249",rpm,power,"250",watts,altitude,"122.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"122.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968194259",s,distance,"3055.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"250",rpm,power,"250",watts,altitude,"123.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"123.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968194260",s,distance,"3056.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"251",rpm,power,"250",watts,altitude,"124.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"124.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968194261",s,distance,"3057.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"252",rpm,power,"250",watts,altitude,"125.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"125.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968194262",s,distance,"3058.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"253",rpm,power,"250",watts,altitude,"126.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"126.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968194263",s,distance,"3059.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"254",rpm,power,"250",watts,altitude,"127.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"127.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968194264",s,distance,"3060.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"0",rpm,power,"150",watts,altitude,"127.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"127.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968194265",s,distance,"3061.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"1",rpm,power,"150",watts,altitude,"126.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"126.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968194266",s,distance,"3062.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"2",rpm,power,"150",watts,altitude,"125.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"125.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968194267",s,distance,"3063.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"3",rpm,power,"150",watts,altitude,"124.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"124.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968194268",s,distance,"3064.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"4",rpm,power,"150",watts,altitude,"123.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"123.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968194269",s,distance,"3065.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"5",rpm,power,"150",watts,altitude,"122.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"122.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968194270",s,distance,"3066.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"6",rpm,power,"150",watts,altitude,"121.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"121.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968194271",s,distance,"3067.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"7",rpm,power,"150",watts,altitude,"120.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"120.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968194272",s,distance,"3068.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"8",rpm,power,"150",watts,altitude,"119.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"119.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968194273",s,distance,"3069.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"9",rpm,power,"150",watts,altitude,"118.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"118.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968194274",s,distance,"3070.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"10",rpm,power,"150",watts,altitude,"117.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"117.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968194275",s,distance,"3071.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"11",rpm,power,"150",watts,altitude,"116.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"116.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968194276",s,distance,"3072.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"12",rpm,power,"150",watts,altitude,"115.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"115.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968194277",s,distance,"3073.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"13",rpm,power,"150",watts,altitude,"114.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"114.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968194278",s,distance,"3074.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"14",rpm,power,"150",watts,altitude,"113.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"113.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194279",s,distance,"3075.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"15",rpm,power,"150",watts,altitude,"112.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"112.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194280",s,distance,"3076.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"16",rpm,power,"150",watts,altitude,"111.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194281",s,distance,"3077.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"17",rpm,power,"150",watts,altitude,"110.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968194282",s,distance,"3078.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"18",rpm,power,"150",watts,altitude,"109.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968194283",s,distance,"3079.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"19",rpm,power,"150",watts,altitude,"108.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"108.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968194284",s,distance,"3080.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"20",rpm,power,"150",watts,altitude,"107.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"107.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968194285",s,distance,"3081.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"21",rpm,power,"150",watts,altitude,"106.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"106.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968194286",s,distance,"3082.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"22",rpm,power,"150",watts,altitude,"105.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"105.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968194287",s,distance,"3083.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"23",rpm,power,"150",watts,altitude,"104.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"104.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968194288",s,distance,"3084.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"24",rpm,power,"150",watts,altitude,"103.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"103.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968194289",s,distance,"3085.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"25",rpm,power,"150",watts,altitude,"102.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"102.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968194290",s,distance,"3086.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"26",rpm,power,"150",watts,altitude,"101.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"101.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968194291",s,distance,"3087.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"27",rpm,power,"150",watts,altitude,"100.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"100.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968194292",s,distance,"3088.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"28",rpm,power,"150",watts,altitude,"99.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"99.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968194293",s,distance,"3089.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"29",rpm,power,"150",watts,altitude,"98.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"98.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968194294",s,distance,"3090.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"30",rpm,power,"150",watts,altitude,"97.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"97.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968194295",s,distance,"3091.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"31",rpm,power,"150",watts,altitude,"96.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"96.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968194296",s,distance,"3092.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"32",rpm,power,"150",watts,altitude,"95.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"95.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968194297",s,distance,"3093.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"33",rpm,power,"150",watts,altitude,"94.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"94.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968194298",s,distance,"3094.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"34",rpm,power,"150",watts,altitude,"93.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"93.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968194299",s,distance,"3095.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"35",rpm,power,"150",watts,altitude,"92.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"92.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968194300",s,distance,"3096.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"36",rpm,power,"150",watts,altitude,"91.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"91.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968194301",s,distance,"3097.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"37",rpm,power,"150",watts,altitude,"90.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"90.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968194302",s,distance,"3098.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"38",rpm,power,"150",watts,altitude,"89.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"89.0",m,Heart Rate,"111",bpm,
